,dataset,cluster,dist_metric,inside_avg,outside_avg,out/in ratio,cluster_size
356,tasic,90,1.0,120.11707221356478,386.6176464557848,3.2186735767950574,102
357,tasic,91,1.0,157.203023263672,388.8152534619149,2.4733319079351705,109
358,tasic,92,1.0,123.22856035924629,321.3455859339713,2.607720036630774,220
359,tasic,93,1.0,117.80661579837916,417.4977703971341,3.5439246562490445,203
360,tasic,94,1.0,116.29618531501737,362.00414005874353,3.1127774232505097,43
361,tasic,95,1.0,132.53225285765575,447.0682134528071,3.373278608136043,122
362,tasic,96,1.0,187.3600120868582,487.82219667090055,2.6036622822416935,183
363,tasic,97,1.0,152.0399928786464,393.8446212331385,2.590401471193787,300
364,tasic,98,1.0,169.37595806338163,415.71598560820985,2.454397839938099,180
365,tasic,99,1.0,153.96824716368235,456.6034746559115,2.9655690901676643,241
366,tasic,100,1.0,159.48802839489358,447.25781494161254,2.8043347167989237,259
367,tasic,101,1.0,143.0720559786701,364.9328967467006,2.550693035410818,98
368,tasic,102,1.0,172.81060509549758,439.195501004573,2.5414846546128773,82
369,tasic,103,1.0,123.12067742152018,340.27941022501085,2.7637876703684676,65
370,tasic,104,1.0,145.15692008452567,380.2870380890723,2.6198340242244678,278
371,tasic,105,1.0,170.714015963906,389.9951984159428,2.2844943118109255,318
372,tasic,106,1.0,149.29510668162305,415.34183759320405,2.782019095099579,210
373,tasic,107,1.0,141.78309910031894,368.67427579638974,2.600269553534963,107
374,tasic,108,1.0,126.95843264731423,434.3185834516236,3.420951049845932,118
375,tasic,109,1.0,101.52311471961002,440.7812107141194,4.341683289874271,60
376,tasic,110,1.0,111.0645958412362,437.0012534744721,3.934658476578382,46
377,tasic,111,1.0,125.08345109506574,425.98367697368224,3.4055958101917634,51
378,tasic,112,1.0,138.4395210583362,434.9880470744605,3.142079976505867,59
379,tasic,113,1.0,110.46350412944241,490.77203429809254,4.442843255479205,46
380,tasic,114,1.0,118.53745138390767,393.4250670894915,3.3189938074111645,16
381,tasic,115,1.0,262.74441203260756,522.317657170872,1.9879306019495877,56
382,tasic,116,1.0,242.52061494887448,474.1323667527231,1.9550188211945383,18
383,tasic,117,1.0,148.75181712289597,544.161463365672,3.658183636950774,583
384,tasic,118,1.0,178.92628152687968,648.5424553810892,3.6246349605363046,52
385,tasic,119,1.0,297.2528806685965,620.3633972449944,2.0869886806467313,4
386,tasic,120,1.0,291.6382713899851,615.420266631593,2.110217783483703,13
387,tasic,121,1.0,148.61584623484285,659.7154647790608,4.439065426015056,83
388,tasic,122,1.0,156.03221045421108,713.134831378067,4.570433433597624,37
389,tasic,123,1.0,263.224478438796,792.7376725259247,3.011641155973453,12
390,tasic,124,1.0,183.12027122543145,722.6731798416861,3.9464400910155617,80
391,tasic,125,1.0,278.8738867467527,647.1238795236908,2.320489333271094,7
392,tasic,126,1.0,168.33314732982544,627.1498707895137,3.725646913502428,40
393,tasic,127,1.0,249.99323871661454,628.6836557174204,2.5148026360428046,36
394,tasic,128,1.0,150.23370067758762,720.8135967983073,4.797948752824944,110
395,tasic,129,1.0,192.35752115380268,720.8887105882404,3.7476502414056467,183
396,tasic,130,1.0,218.66665575861825,579.6423815541888,2.650803706414408,7
397,tasic,131,1.0,198.28870647878648,758.131873256994,3.823373941561827,30
398,tasic,132,1.0,148.61901801841685,714.2572087148934,4.805961028664465,106
399,tasic,0,2.0,36.709267457035835,97.32038452148917,2.651112137701794,68
400,tasic,1,2.0,31.132243718187073,89.08329103789511,2.8614478238153374,76
401,tasic,2,2.0,25.280401433310082,100.33673269331368,3.9689532999704475,115
402,tasic,3,2.0,45.22948516078344,88.40751485896422,1.954643404511237,287
403,tasic,4,2.0,33.66017760481585,92.97913019075025,2.762288758020323,534
404,tasic,5,2.0,27.402199950347146,99.43444086160233,3.6287028429023134,879
405,tasic,6,2.0,33.380668258228674,90.75270079796448,2.718720311286549,76
406,tasic,7,2.0,26.282286834500866,109.7136306941314,4.174432437519473,68
407,tasic,8,2.0,30.76596891343782,110.08895453423186,3.5782703559239346,71
408,tasic,9,2.0,26.179253116734856,100.10453170334723,3.82381159832846,48
409,tasic,10,2.0,30.545184916265566,100.51056289146378,3.2905534265710426,86
410,tasic,11,2.0,32.231669624310214,92.88089301972329,2.881665582401893,49
411,tasic,12,2.0,38.28912390390001,133.0465495348,3.4747869883031792,56
412,tasic,13,2.0,39.02187062159878,96.99215034759573,2.4855843352089364,148
413,tasic,14,2.0,36.58701702196585,106.99316065493524,2.9243477430996756,213
414,tasic,15,2.0,42.318616134582626,73.91882568426361,1.7467212408171684,80
415,tasic,16,2.0,48.102759243139275,106.34799518418575,2.2108502060482897,289
416,tasic,17,2.0,27.72326408309675,99.71435058883165,3.5967752675136415,128
417,tasic,18,2.0,39.170628596056034,94.5175693554349,2.4129704511546075,118
418,tasic,19,2.0,35.48769370568267,104.00040692399959,2.930604839709432,137
419,tasic,20,2.0,40.32588148741321,95.00124049585001,2.3558379133138714,366
420,tasic,21,2.0,38.592432098480096,109.59734525861809,2.8398662457693207,115
421,tasic,22,2.0,28.786284009858434,100.94451065392417,3.50668778989861,211
422,tasic,23,2.0,33.36641326307856,123.60395816943819,3.7044424641893268,116
423,tasic,24,2.0,34.189661616448724,91.47604986404212,2.6755470963781867,289
424,tasic,25,2.0,41.426223438364346,115.20426554615183,2.7809502287254717,242
425,tasic,26,2.0,36.2370605889163,107.539270905363,2.9676598807314867,232
426,tasic,27,2.0,32.75469478017803,118.8026829124389,3.627042892927033,207
427,tasic,28,2.0,34.336617974612494,102.95415933023557,2.9983779825478707,61
428,tasic,29,2.0,19.537943005023813,115.82189675680097,5.928049678874565,179
429,tasic,30,2.0,30.487013562439234,88.06236812159379,2.8885206463806883,67
430,tasic,31,2.0,37.55749419706433,97.99366731010402,2.6091641469990208,178
431,tasic,32,2.0,34.31229258631655,104.81873310867124,3.0548449318852,59
432,tasic,33,2.0,27.65271721001878,88.35185475707665,3.1950514694833005,74
433,tasic,34,2.0,37.82578556595416,104.87168276334323,2.77249186485462,238
434,tasic,35,2.0,33.0349284090697,90.40703572937188,2.7367105086430503,63
435,tasic,36,2.0,27.09808871452439,81.8281367306196,3.0197014111463987,89
436,tasic,37,2.0,28.804681872991704,93.36907586834774,3.2414548537643775,115
437,tasic,38,2.0,27.996554889200684,103.55585059008995,3.6988783441363817,555
438,tasic,39,2.0,27.35405751504711,95.6850892366036,3.4980217901482615,203
439,tasic,40,2.0,31.3200137103732,103.26098722940692,3.296964943384008,79
440,tasic,41,2.0,28.427893547595442,104.80579716953449,3.6867239914931873,208
441,tasic,42,2.0,26.538285743834297,104.9541309272403,3.954819536586855,61
442,tasic,43,2.0,33.75209627002452,97.02734835763553,2.8747058429021553,126
443,tasic,44,2.0,37.75825637703462,104.35944989955983,2.7638842444809897,103
444,tasic,45,2.0,28.73098204068762,97.5015402190046,3.39360276933545,131
445,tasic,46,2.0,29.552841360183315,86.95578765117031,2.942383325899968,80
446,tasic,47,2.0,34.6442762532069,114.65403522238663,3.309465447752672,71
447,tasic,48,2.0,25.87932348466641,91.55213449196418,3.5376556325442254,165
448,tasic,49,2.0,40.00469104208359,105.87138846349251,2.646474343524347,36
449,tasic,50,2.0,25.943532991187055,90.3463470595684,3.4824226557831888,129
450,tasic,51,2.0,32.82214909818038,88.95171347499485,2.710112406378844,69
451,tasic,52,2.0,31.698218692180482,94.88593463007079,2.993415357231978,72
452,tasic,53,2.0,30.52885462611902,103.52664547320315,3.391108075984964,112
453,tasic,54,2.0,26.65056421976605,98.21376236225208,3.6852413912276356,65
454,tasic,55,2.0,29.214283009291325,110.57788547531791,3.78506244497425,200
455,tasic,56,2.0,33.44418597452637,99.23572195713582,2.967203986747391,810
456,tasic,57,2.0,28.430612368029948,99.54967200347926,3.5014958775711165,63
457,tasic,58,2.0,29.610048775024335,101.68598417433003,3.434171451284496,624
458,tasic,59,2.0,26.4687768531534,98.19764234586799,3.709942582185057,89
459,tasic,60,2.0,29.402841665656894,94.26612650779863,3.2060209546991967,108
460,tasic,61,2.0,28.206423983107943,92.36987106377902,3.2747813448133947,212
461,tasic,62,2.0,30.35992409951797,99.67508704353789,3.2831138416818524,673
462,tasic,63,2.0,25.050019775037562,102.07289731067527,4.074763142997248,125
463,tasic,64,2.0,24.035535318640267,98.0544864522769,4.079563244685994,70
464,tasic,65,2.0,18.507936767117194,100.31396627922058,5.420051275377549,119
465,tasic,66,2.0,33.8549778228487,100.13014243114789,2.9576194955759245,1404
466,tasic,67,2.0,34.5884565021519,75.6148917798913,2.1861308490359193,215
467,tasic,68,2.0,24.088485107799194,69.24769406443902,2.8747218330478783,70
468,tasic,69,2.0,25.383435092265568,108.35211355204439,4.268615069560057,435
469,tasic,70,2.0,25.074794604606687,84.97679371441801,3.388932793044943,49
470,tasic,71,2.0,32.16310103955388,95.86944888455442,2.98072778388673,123
471,tasic,72,2.0,25.623235846384425,90.25501160639594,3.522389293354274,54
472,tasic,73,2.0,27.30318101375836,124.33302925955658,4.553792805201118,412
473,tasic,74,2.0,24.898454101302143,81.71937867666261,3.2821065253359984,387
474,tasic,75,2.0,22.182709842577403,131.00589300543862,5.905765974271838,184
475,tasic,76,2.0,24.92376025069225,81.07740200439102,3.2530164465106792,704
476,tasic,77,2.0,22.714563734198386,72.04314281205592,3.17167186898641,224
477,tasic,78,2.0,23.25678164974778,98.70352434589158,4.244074946928954,72
478,tasic,79,2.0,24.23245359797752,92.97740953946035,3.8368962170310477,122
479,tasic,80,2.0,19.727510691880273,94.7480541217725,4.802838817406914,230
480,tasic,81,2.0,26.898755370287194,108.54838762267823,4.035442760395619,216
481,tasic,82,2.0,30.912187283510185,93.56033474998179,3.0266488065660324,174
482,tasic,83,2.0,32.0999551645448,108.14623488889478,3.3690462910161627,1049
483,tasic,84,2.0,32.27455380948702,78.69596482638202,2.43832851387862,200
484,tasic,85,2.0,33.338550386874296,82.96936323017407,2.4886913878187067,380
485,tasic,86,2.0,36.930681391261814,98.5362044877966,2.6681393566464573,172
486,tasic,87,2.0,36.62169988552646,90.08847064758427,2.4599751221048267,75
487,tasic,88,2.0,21.22242030936848,82.64000611753761,3.8939953555182765,91
488,tasic,89,2.0,21.842812489750138,100.36200932003167,4.5947384004293,22
489,tasic,90,2.0,21.551264367936675,84.58010369282998,3.9246005361367904,102
490,tasic,91,2.0,27.85557197971035,88.90784450309906,3.1917436327589472,109
491,tasic,92,2.0,22.43656118370989,69.50646886241813,3.0979109629725006,220
492,tasic,93,2.0,20.24792631237068,89.79759063156162,4.43490307334331,203
493,tasic,94,2.0,21.475180730969463,84.93203157441087,3.954892517012906,43
494,tasic,95,2.0,23.58269410868005,115.4120460858351,4.893929656805223,122
495,tasic,96,2.0,33.96529660731581,105.27297122352408,3.0994274079399404,183
496,tasic,97,2.0,27.440442718087535,87.38650087631763,3.1845878644922987,300
497,tasic,98,2.0,30.667403351865175,87.83806007929387,2.8642157626283544,180
498,tasic,99,2.0,28.352817264386903,100.81608885122935,3.5557697110354294,241
499,tasic,100,2.0,28.684076228204894,103.31801198323677,3.6019292084311485,259
500,tasic,101,2.0,24.546994906577932,76.32780021963883,3.1094559847399097,98
501,tasic,102,2.0,31.880882126143824,102.5304035297083,3.216046630203765,82
502,tasic,103,2.0,21.615836217455488,74.72030927646058,3.4567392408405424,65
503,tasic,104,2.0,25.981827248915277,80.09133228365678,3.082590439708221,278
504,tasic,105,2.0,30.19736978437781,84.41427933031216,2.795418274275752,318
505,tasic,106,2.0,26.525590532003548,101.83045601327444,3.83895151704217,210
506,tasic,107,2.0,24.97119488569806,94.1052940871099,3.7685539085279225,107
507,tasic,108,2.0,22.976841779855075,89.5631255537763,3.8979737255405,118
508,tasic,109,2.0,17.98728537025796,100.41341948274767,5.582466582132599,60
509,tasic,110,2.0,19.92341259945943,94.144931158543,4.725341639569186,46
510,tasic,111,2.0,24.01748761423585,87.18467262855049,3.6300496550219368,51
511,tasic,112,2.0,24.64839752639469,90.55448207471497,3.6738486539640105,59
512,tasic,113,2.0,19.823898703281195,105.66587224035413,5.330226602846019,46
513,tasic,114,2.0,21.404423648051136,81.62288655283523,3.813365306861087,16
514,tasic,115,2.0,57.751316626667276,135.1541717225371,2.340278622498595,56
515,tasic,116,2.0,47.919065231141836,106.76157986999067,2.2279562290085746,18
516,tasic,117,2.0,25.891742062588712,180.57423382895647,6.974201789607287,583
517,tasic,118,2.0,31.988833364305528,159.4842499468381,4.985622580559542,52
518,tasic,119,2.0,55.53465157590747,151.14862917360207,2.7216994234132317,4
519,tasic,120,2.0,55.916129780957235,150.09665219137744,2.6843176160324007,13
520,tasic,121,2.0,27.310400921337298,175.91003347376886,6.441136985884832,83
521,tasic,122,2.0,28.775972670140987,168.1047297301264,5.841843528874285,37
522,tasic,123,2.0,51.4192320917867,186.94345374195112,3.6356718320539056,12
523,tasic,124,2.0,32.916309261151966,195.85574851740893,5.950112661888224,80
524,tasic,125,2.0,54.48213808112405,179.56686912586687,3.295885136858824,7
525,tasic,126,2.0,30.62588067195597,185.55295052610384,6.058697626155585,40
526,tasic,127,2.0,46.12541445507536,172.1035069161156,3.7312078156769473,36
527,tasic,128,2.0,28.29919355806022,190.90400246105773,6.745916701456115,110
528,tasic,129,2.0,34.381936888109166,201.61821754600348,5.864073865359581,183
529,tasic,130,2.0,41.001849699248055,175.64649017970663,4.283867471055284,7
530,tasic,131,2.0,36.257192774502926,191.15485488714543,5.272191260807452,30
531,tasic,132,2.0,26.87757680679973,192.81790766998145,7.173931975192073,106
